"year","age","pred","actual"
2001,0,-5.47328359642156,-5.36445716905258
2001,1,-8.34062658391959,-8.11172808330807
2001,2,-8.88058531261315,-8.42188301161191
2001,3,-9.11027784229224,-8.67971212091401
2001,4,-9.17574446498586,-8.74033674273045
2001,5,-9.22718969458909,-9.02801881518223
2001,6,-9.26475551059681,-9.02801881518223
2001,7,-9.42489675319181,-9.31570088763401
2001,8,-9.35338284438323,-9.21034037197618
2001,9,-9.43239994110988,-9.11503019217186
2001,10,-9.50663410360272,-9.21034037197618
2001,11,-9.27425650912281,-8.94797610750869
2001,12,-9.12141772481518,-9.02801881518223
2001,13,-9.09409738171071,-8.80487526386802
2001,14,-8.77580658732283,-8.51719319141624
2001,15,-8.49799402452947,-8.11172808330807
2001,16,-8.33435133503808,-7.95757740348081
2001,17,-8.12183679428817,-7.82404601085629
2001,18,-7.971432162743,-7.64172445406234
2001,19,-7.96432737418342,-7.52394141840595
2001,20,-7.80614722336146,-7.50559227973776
2001,21,-7.83485370248277,-7.41858090274813
2001,22,-7.83111404214507,-7.46987419713568
2001,23,-7.83021947953023,-7.40205160079692
2001,24,-7.81732749660278,-7.40205160079692
2001,25,-7.74580899793984,-7.41858090274813
2001,26,-7.76267793667542,-7.38579107992514
2001,27,-7.75050365397479,-7.46987419713568
2001,28,-7.70243609819536,-7.35404238161056
2001,29,-7.70625944687756,-7.3697907385787
2001,30,-7.71432397398391,-7.3232707229438
2001,31,-7.67959453497576,-7.30823284557926
2001,32,-7.60579457270542,-7.26443022292087
2001,33,-7.52011117150575,-7.23625934595417
2001,34,-7.47469456260974,-7.16912004311654
2001,35,-7.4000430293604,-7.10620621770598
2001,36,-7.31155507415139,-7.04701734631564
2001,37,-7.23587158864669,-6.94857727350239
2001,38,-7.09920102530895,-6.90775527898214
2001,39,-7.07512953411591,-6.81244509917781
2001,40,-6.96757777181619,-6.75933527386386
2001,41,-6.88796751291103,-6.64539101451465
2001,42,-6.80522383693162,-6.6076506865318
2001,43,-6.70507971708169,-6.53619172254965
2001,44,-6.60547314567493,-6.42532912973784
2001,45,-6.50067889137736,-6.40093767661368
2001,46,-6.38176303216918,-6.2606520369236
2001,47,-6.31346018547113,-6.17059121300542
2001,48,-6.21572876081452,-6.09682506276581
2001,49,-6.11414790180343,-6.00353712834225
2001,50,-6.02056390779566,-5.91080664409053
2001,51,-5.91783233404764,-5.79919265946086
2001,52,-5.80097881114994,-5.71080708959317
