"year","age","pred","actual"
2001,0,-5.62636309693677,-5.73837391942582
2001,1,-8.11830962379879,-8.46840302724681
2001,2,-8.83160853089865,-8.87386813535497
2001,3,-9.08795237335959,-8.87386813535497
2001,4,-9.11366781705755,-8.94797610750869
2001,5,-8.9123227520126,-8.74033674273045
2001,6,-9.01357820271155,-9.02801881518223
2001,7,-9.09228262267058,-9.02801881518223
2001,8,-9.25037039617124,-8.62255370707406
2001,9,-8.77486448766466,-9.11503019217186
2001,10,-8.99510350376312,-9.31570088763401
2001,11,-9.1136590194374,-9.43348392329039
2001,12,-8.86429684698088,-8.74033674273045
2001,13,-8.65221838198692,-9.11503019217186
2001,14,-8.29600638251478,-9.21034037197618
2001,15,-8.10399619918122,-8.62255370707406
2001,16,-8.10258190590059,-8.14562963498375
2001,17,-7.80733513882019,-7.48757377423508
2001,18,-7.02484203914327,-7.41858090274813
2001,19,-7.01765999575578,-7.27881896037297
2001,20,-6.99676519285061,-7.15621663828064
2001,21,-6.97393324499832,-6.84948637085816
2001,22,-6.92779731146775,-7.45248245442381
2001,23,-7.20016101348912,-7.50559227973776
2001,24,-7.27554144986257,-7.27881896037297
2001,25,-7.08980882355523,-6.90775527898214
2001,26,-6.97887614237457,-7.14347761250321
2001,27,-6.92382184894177,-7.20886037176606
2001,28,-6.91650996481552,-7.05857816871672
2001,29,-6.87745550877314,-7.22246602382184
2001,30,-6.93683519765754,-7.05857816871672
2001,31,-6.8176444331352,-7.04701734631564
2001,32,-6.79409290062788,-6.87819647674059
2001,33,-6.70071897995988,-6.92795798629966
2001,34,-6.75091486350649,-6.86853456582886
2001,35,-6.68071387431314,-6.86853456582886
2001,36,-6.61079031352073,-6.63012354238386
2001,37,-6.51317502984187,-6.70074110959781
2001,38,-6.44135315497747,-6.46306945772069
2001,39,-6.30842642342223,-6.57845153183954
2001,40,-6.28423114781292,-6.39493165255347
2001,41,-6.23121555116674,-6.21460809842219
2001,42,-6.13365320489189,-6.16106733149416
2001,43,-6.06949910064127,-6.03646191303872
2001,44,-5.97866970199772,-5.9522438339547
2001,45,-5.89155608440263,-5.84304454198971
2001,46,-5.80524297439962,-5.79261368836282
2001,47,-5.66926616102752,-5.72910028264049
2001,48,-5.60617382903892,-5.6578535427678
2001,49,-5.52347722349147,-5.66360068502337
2001,50,-5.46039516329322,-5.46792015093422
2001,51,-5.32139108219142,-5.45380226938843
2001,52,-5.32914024027178,-5.3538300764783
2001,53,-5.29713160670748,-5.29631936388536
2001,54,-5.2730442725885,-5.26295022271074
2001,55,-5.13330114873325,-5.19756746344789
2001,56,-5.09527635553539,-5.10439667391073
2001,57,-5.03097299510844,-4.92813407258451
2001,58,-5.03041294316019,-4.94766049493487
2001,59,-4.87135504243413,-4.88753309696227
2001,60,-4.84215665125548,-4.80484138111716
2001,61,-4.77315502038152,-4.68097189940437
2001,62,-4.6287952505507,-4.59225396072155
2001,63,-4.48946385152638,-4.48561095093045
2001,64,-4.44180683980853,-4.46367062371439
2001,65,-4.35125308728942,-4.33361749546619
2001,66,-4.27685449566131,-4.26158048159801
2001,67,-4.17878492107989,-4.19837263264615
2001,68,-4.10757668022094,-4.10925517495785
2001,69,-4.00769547846263,-3.97762876252614
2001,70,-3.89668771414448,-3.85564267199204
2001,71,-3.81259475184368,-3.8000345034801
2001,72,-3.69953577688267,-3.66126428708096
2001,73,-3.60326933522419,-3.51795594227235
2001,74,-3.54244683663523,-3.44483583869199
2001,75,-3.46013569578098,-3.31593753771133
2001,76,-3.31228577352192,-3.20128151646725
2001,77,-3.14731401393713,-3.09621581213231
2001,78,-3.09113453522379,-2.98835951922458
2001,79,-3.02366861995685,-2.86190092592047
2001,80,-2.89287485623863,-2.7617674836082
2001,81,-2.79040108683203,-2.67249002570366
2001,82,-2.70973570767822,-2.52672914464184
2001,83,-2.60095070759586,-2.38651032793181
2001,84,-2.48142957726858,-2.35177533718482
2001,85,-2.35556323924979,-2.19903621736549
2001,86,-2.18874761982807,-2.07004582003947
2001,87,-2.06546292827394,-1.93461418931346
2001,88,-1.98791797397741,-1.88716965403271
2001,89,-1.84032909834384,-1.76755478053124
2001,90,-1.70526955063469,-1.58523322373728
2001,91,-1.67317310203219,-1.51612973530045
2001,92,-1.66106150938178,-1.37935847011878
2001,93,-1.5877300084046,-1.35003958046072
2001,94,-1.51904607779623,-1.22829965048367
2001,95,-1.43649285070476,-1.13404259450008
2001,96,-1.32810435026156,-1.0438968564793
2001,97,-1.26615120580024,-0.957685807240541
2001,98,-1.1701270020621,-0.875580743626368
2001,99,-1.07124326840905,-0.797819044503915
2001,100,-1.07378972439311,-0.724514016309445
2002,0,-5.85175549916169,-5.79261368836282
2002,1,-8.32953987686382,-8.87386813535497
2002,2,-8.98490827547431,-8.67971212091401
2002,3,-8.9340383122045,-8.37743124904108
2002,4,-8.710840868806,-9.21034037197618
2002,5,-8.85522559050776,-9.21034037197618
2002,6,-8.98821345035474,-8.62255370707406
2002,7,-8.75896354765937,-8.87386813535497
2002,8,-8.71625807925481,-8.87386813535497
2002,9,-9.04817620909872,-9.31570088763401
2002,10,-9.18935192300928,-9.02801881518223
2002,11,-9.09806235574281,-9.31570088763401
2002,12,-8.93444542966109,-9.43348392329039
2002,13,-9.09933528036862,-9.11503019217186
2002,14,-8.885047095886,-8.67971212091401
2002,15,-8.32764656833433,-8.74033674273045
2002,16,-8.02540812016452,-8.29404964010203
2002,17,-7.57941489023229,-7.68428406848113
2002,18,-7.20945160373355,-7.16912004311654
2002,19,-7.05601018713685,-7.33853819507459
2002,20,-7.05726824681828,-7.3232707229438
2002,21,-7.0016260296665,-7.20886037176606
2002,22,-7.24861011438666,-7.02428909523809
2002,23,-7.23791645541144,-7.20886037176606
2002,24,-7.12707523914371,-7.23625934595417
2002,25,-6.92773982357057,-7.20886037176606
2002,26,-7.03687718350824,-7.35404238161056
2002,27,-7.05937421506242,-7.64172445406234
2002,28,-7.06759134396547,-7.27881896037297
2002,29,-6.99737738586656,-7.10620621770598
2002,30,-6.91433361561018,-7.02428909523809
2002,31,-6.8914594998544,-6.86853456582886
2002,32,-6.78720800444511,-7.00206595845338
2002,33,-6.78673353968945,-6.92795798629966
2002,34,-6.79011303929183,-6.85896511481271
2002,35,-6.7852059391286,-6.75933527386386
2002,36,-6.5894852836553,-6.5929445391421
2002,37,-6.51683688754613,-6.64539101451465
2002,38,-6.51278770703062,-6.63772814176908
2002,39,-6.4133841553732,-6.51571319120611
2002,40,-6.30024797371122,-6.46950034805098
2002,41,-6.24670975292321,-6.29798970736124
2002,42,-6.196156807345,-6.1516332992608
2002,43,-6.09993651527154,-6.15633919029822
2002,44,-6.01841336815313,-6.02812853147957
2002,45,-5.93373164787626,-5.94458096120913
2002,46,-5.77507028471015,-5.86043628470158
2002,47,-5.70875211758578,-5.80914299031403
2002,48,-5.68749919086727,-5.72910028264049
2002,49,-5.64765165970501,-5.58599943899982
2002,50,-5.45265404915757,-5.6021288209297
2002,51,-5.45824230126882,-5.43299226987464
2002,52,-5.3865391089547,-5.32261005911708
2002,53,-5.30881916923498,-5.3063495382453
2002,54,-5.29968549516374,-5.20119065581731
2002,55,-5.21239948971864,-5.23065871807422
2002,56,-5.14906250236021,-5.07998537223105
2002,57,-5.03219051747978,-5.01313842431437
2002,58,-5.02541160986734,-4.8665349501225
2002,59,-4.91536032129505,-4.8848840887907
2002,60,-4.85737277995781,-4.79875493506076
2002,61,-4.75843789117726,-4.75948754637245
2002,62,-4.67900948775314,-4.64183417035968
2002,63,-4.5460173807792,-4.49541932202897
2002,64,-4.47995976731021,-4.48472403291222
2002,65,-4.40267578379761,-4.36300862883812
2002,66,-4.32120056854071,-4.33514304877503
2002,67,-4.24334170605625,-4.20908223969252
2002,68,-4.14319596896102,-4.07748744515568
2002,69,-4.02987625074074,-3.93990820891768
2002,70,-3.92648221992984,-3.85943055530898
2002,71,-3.83931297255561,-3.74523818778332
2002,72,-3.71858019757735,-3.67932524130912
2002,73,-3.62684392356362,-3.53667352122461
2002,74,-3.55209312376331,-3.44514926919134
2002,75,-3.4640944731653,-3.32340335422214
2002,76,-3.32586141151175,-3.2501085272993
2002,77,-3.18273232256172,-3.1453930481084
2002,78,-3.11393432625761,-2.98935266658995
2002,79,-3.04635768232327,-2.88813426295597
2002,80,-2.94295015171594,-2.7646205525906
2002,81,-2.84906968531534,-2.71341456360136
2002,82,-2.73662639208171,-2.54593135162578
2002,83,-2.63459341378124,-2.41687423939617
2002,84,-2.50594338740055,-2.28043228835291
2002,85,-2.36857491945139,-2.23567438771142
2002,86,-2.20216672085247,-2.0380692985741
2002,87,-2.08356388004911,-1.94169902828385
2002,88,-2.02727852652776,-1.79830081727148
2002,89,-1.86290803877528,-1.72238267145023
2002,90,-1.73249090420933,-1.58128786901775
2002,91,-1.68957398955496,-1.51390048572504
2002,92,-1.67409412185202,-1.34922981698307
2002,93,-1.62635095412994,-1.29305905966037
2002,94,-1.50249502399849,-1.12688831401985
2002,95,-1.4339312264101,-1.07819220497855
2002,96,-1.33591178309522,-0.985774795404741
2002,97,-1.26403097934413,-0.897861596405788
2002,98,-1.16666559358246,-0.814727416464714
2002,99,-1.07134641292115,-0.736534963902932
2002,100,-1.04033904901996,-0.663394222410598
2003,0,-5.90761280295781,-5.76992227716075
2003,1,-8.41904019021154,-8.62255370707406
2003,2,-8.74960378991858,-8.29404964010203
2003,3,-8.65210552975603,-8.46840302724681
2003,4,-8.9253923751607,-8.46840302724681
2003,5,-8.83486000995954,-8.74033674273045
2003,6,-8.64820515036753,-9.43348392329039
2003,7,-8.93368458720123,-9.11503019217186
2003,8,-8.96953519267801,-9.72116599574217
2003,9,-9.28931715720833,-9.72116599574217
2003,10,-9.16544059817446,-8.56848648580379
2003,11,-9.08297140352373,-9.02801881518223
2003,12,-9.13412804786394,-9.11503019217186
2003,13,-8.90983514907368,-8.87386813535497
2003,14,-8.60931754574179,-8.42188301161191
2003,15,-8.35496348226577,-8.46840302724681
2003,16,-8.0623200523342,-7.77525584668686
2003,17,-7.53186891054806,-7.87533930524384
2003,18,-7.14910903049207,-7.48757377423508
2003,19,-7.17048876428722,-7.50559227973776
2003,20,-7.24034019976271,-7.30823284557926
2003,21,-7.02134088968985,-7.07027420847991
2003,22,-6.97208422793579,-7.23625934595417
2003,23,-7.15823914001032,-7.3697907385787
2003,24,-7.18378485031263,-7.22246602382184
2003,25,-7.14389826075056,-7.3697907385787
2003,26,-7.24221196929114,-7.13089883029635
2003,27,-7.25361368500532,-7.23625934595417
2003,28,-7.09570292568941,-7.35404238161056
2003,29,-6.94844153388176,-7.03558865049202
2003,30,-6.90761754272442,-7.27881896037297
2003,31,-6.88598252626181,-7.11847631029779
2003,32,-6.8863292738422,-7.22246602382184
2003,33,-6.83451660006841,-7.09408485717363
2003,34,-6.78334797276282,-7.02428909523809
2003,35,-6.73186983607938,-6.89780494812897
2003,36,-6.64341522606464,-6.84948637085816
2003,37,-6.56005201118695,-6.7338019718587
2003,38,-6.61501999693242,-6.51571319120611
2003,39,-6.4118613328302,-6.82157758274108
2003,40,-6.42022392583193,-6.41305903714603
2003,41,-6.3144083500748,-6.36543098815677
