"year","age","pred","actual"
2001,0,-5.18363938687486,-5.73837391942582
2001,1,-7.68499603974906,-8.46840302724681
2001,2,-8.2178213255108,-8.87386813535497
2001,3,-8.4314924631181,-8.87386813535497
2001,4,-8.55087495508646,-8.94797610750869
2001,5,-8.59659922066726,-8.74033674273045
2001,6,-8.66455658919774,-9.02801881518223
2001,7,-8.67637634355214,-9.02801881518223
2001,8,-8.76257603251262,-8.62255370707406
2001,9,-8.82512225791853,-9.11503019217186
2001,10,-8.94039231751616,-9.31570088763401
2001,11,-8.98452724751196,-9.43348392329039
2001,12,-8.95534796840466,-8.74033674273045
2001,13,-8.87874526956281,-9.11503019217186
2001,14,-8.70195041859528,-9.21034037197618
2001,15,-8.42942350555183,-8.62255370707406
2001,16,-8.27190454369879,-8.14562963498375
2001,17,-8.11574284227852,-7.48757377423508
2001,18,-7.88399289862954,-7.41858090274813
2001,19,-7.86395419517481,-7.27881896037297
2001,20,-7.87016076450741,-7.15621663828064
2001,21,-7.82772028648909,-6.84948637085816
2001,22,-7.77151760026053,-7.45248245442381
2001,23,-7.74117931054005,-7.50559227973776
2001,24,-7.7298537397451,-7.27881896037297
2001,25,-7.67101737974651,-6.90775527898214
2001,26,-7.58835554755111,-7.14347761250321
2001,27,-7.52930243239401,-7.20886037176606
2001,28,-7.4665652379576,-7.05857816871672
2001,29,-7.39210369784049,-7.22246602382184
2001,30,-7.36518146335094,-7.05857816871672
2001,31,-7.29614138080961,-7.04701734631564
2001,32,-7.23125407834521,-6.87819647674059
2001,33,-7.13155914344111,-6.92795798629966
2001,34,-7.05148168800628,-6.86853456582886
2001,35,-6.89517861793119,-6.86853456582886
2001,36,-6.79671443974943,-6.63012354238386
2001,37,-6.72873204350645,-6.70074110959781
2001,38,-6.64978834344766,-6.46306945772069
2001,39,-6.57947624637915,-6.57845153183954
2001,40,-6.49052745280496,-6.39493165255347
2001,41,-6.40634522499625,-6.21460809842219
2001,42,-6.27896417948063,-6.16106733149416
2001,43,-6.17859433059624,-6.03646191303872
2001,44,-6.01391315792183,-5.9522438339547
2001,45,-5.88455325460492,-5.84304454198971
2001,46,-5.78267745792307,-5.79261368836282
2001,47,-5.77560612424259,-5.72910028264049
2001,48,-5.70806277475003,-5.6578535427678
2001,49,-5.56760535618808,-5.66360068502337
2001,50,-5.53784170369451,-5.46792015093422
2001,51,-5.44719388868927,-5.45380226938843
2001,52,-5.43332043988114,-5.3538300764783
2001,53,-5.38783381906662,-5.29631936388536
2001,54,-5.30599731361153,-5.26295022271074
2001,55,-5.17875134190183,-5.19756746344789
2001,56,-5.06865498448666,-5.10439667391073
2001,57,-4.94069109663611,-4.92813407258451
2001,58,-4.83896857573291,-4.94766049493487
2001,59,-4.73725314601491,-4.88753309696227
2001,60,-4.63811701167343,-4.80484138111716
2001,61,-4.54054412342271,-4.68097189940437
2001,62,-4.44360830421732,-4.59225396072155
2001,63,-4.33590192270194,-4.48561095093045
2001,64,-4.24110824816149,-4.46367062371439
2001,65,-4.15819454616853,-4.33361749546619
2001,66,-4.08172957558695,-4.26158048159801
2001,67,-4.01234608249356,-4.19837263264615
2001,68,-3.92796962446759,-4.10925517495785
2001,69,-3.80379409803173,-3.97762876252614
2001,70,-3.67588595372265,-3.85564267199204
2001,71,-3.52144797911932,-3.8000345034801
2001,72,-3.38449239258477,-3.66126428708096
2001,73,-3.30216183629295,-3.51795594227235
2001,74,-3.19886791633204,-3.44483583869199
2001,75,-3.04013533794764,-3.31593753771133
2001,76,-2.94864479056568,-3.20128151646725
2001,77,-2.82621195133502,-3.09621581213231
2001,78,-2.70517459667985,-2.98835951922458
2001,79,-2.58680868488811,-2.86190092592047
2001,80,-2.48968477863124,-2.7617674836082
