"year","age","pred","actual"
2001,0,-5.60170967174517,-5.20665017802221
2001,1,-7.94957529397702,-7.902007552326
2001,2,-8.25668451887076,-8.42188301161191
2001,3,-8.51415686963162,-8.62255370707406
2001,4,-8.73737825200729,-8.80487526386802
2001,5,-8.9061202190953,-8.94797610750869
2001,6,-9.02008885509094,-9.02801881518223
2001,7,-9.11590570825763,-9.02801881518223
2001,8,-9.15835713817841,-9.02801881518223
2001,9,-9.1624845945146,-9.31570088763401
2001,10,-9.16948081350546,-9.21034037197618
2001,11,-9.12970470932796,-9.11503019217186
2001,12,-9.05425919969347,-9.02801881518223
2001,13,-8.96103193429223,-8.74033674273045
2001,14,-8.77843380748201,-8.56848648580379
2001,15,-8.53419729465289,-8.42188301161191
2001,16,-8.16298734918401,-8.11172808330807
2001,17,-7.83659129096886,-7.77525584668686
2001,18,-7.72401446814665,-7.48757377423508
2001,19,-7.71678389868306,-7.50559227973776
2001,20,-7.72827684898479,-7.50559227973776
2001,21,-7.7216037267946,-7.45248245442381
2001,22,-7.71299006837287,-7.46987419713568
2001,23,-7.70415634914139,-7.48757377423508
2001,24,-7.68017829467518,-7.40205160079692
2001,25,-7.63080901328363,-7.54263355141811
2001,26,-7.59620561668432,-7.40205160079692
2001,27,-7.57094420006576,-7.35404238161056
2001,28,-7.54009387063279,-7.41858090274813
2001,29,-7.47869284343673,-7.29341775979412
2001,30,-7.43977772905764,-7.3232707229438
2001,31,-7.38065161620664,-7.14347761250321
2001,32,-7.29260262383127,-7.14347761250321
2001,33,-7.26610537699194,-7.07027420847991
2001,34,-7.21430956041032,-6.98032597181697
2001,35,-7.13428263440966,-6.96963068270022
2001,36,-7.0630928872431,-6.92795798629966
2001,37,-6.99063331549964,-6.90775527898214
2001,38,-6.93299167300513,-6.78553764625789
2001,39,-6.86456539623975,-6.68461172766793
2001,40,-6.75203272095524,-6.62257633674847
2001,41,-6.64491334604811,-6.52931884326189
2001,42,-6.52429234547795,-6.44402126275
2001,43,-6.46004263636414,-6.34813949104671
2001,44,-6.37495739529782,-6.31996861408002
2001,45,-6.26109141924932,-6.19971948592844
2001,46,-6.11451505090146,-6.04909365994462
2001,47,-5.95148830972766,-5.95609740327069
2001,48,-5.83038193067118,-5.89252459925308
2001,49,-5.67191122290959,-5.75718325138332
2001,50,-5.55797724874775,-5.69581430500702
2001,51,-5.47544178181353,-5.62128125314446
2001,52,-5.36939702716623,-5.53403970006911
2001,53,-5.28195105856826,-5.46792015093422
2001,54,-5.2349191711929,-5.33290881131766
2001,55,-5.1980151012508,-5.27460083993072
2001,56,-5.10208235139654,-5.15855542417288
2001,57,-5.00821453305042,-5.02220193046772
2001,58,-4.88958912151861,-4.94344404455593
2001,59,-4.74702250780932,-4.85107072442492
2001,60,-4.63407964398877,-4.74904055640779
2001,61,-4.5196844991578,-4.62946287855714
2001,62,-4.38170810123872,-4.55068200070402
2001,63,-4.28858883560605,-4.46020441573791
2001,64,-4.21025824301761,-4.38764237345952
2001,65,-4.11674037099678,-4.27084310571327
2001,66,-4.02646204078035,-4.17924906931254
2001,67,-3.95555778603821,-4.07160507525261
2001,68,-3.86986162427548,-3.98566954559644
2001,69,-3.78398796985689,-3.86323284125871
2001,70,-3.70907945071512,-3.74566146821292
2001,71,-3.62573461538998,-3.64888980589778
2001,72,-3.49789282249406,-3.53598670801079
2001,73,-3.34755278254576,-3.4246707378478
2001,74,-3.20247073690097,-3.32813281080515
2001,75,-3.10276483914345,-3.21165197977888
2001,76,-3.01141343044661,-3.12333839815914
2001,77,-2.91981308077906,-3.01900090049335
2001,78,-2.82392101885989,-2.93973008343871
2001,79,-2.7145392142606,-2.82886282131896
2001,80,-2.62183510094163,-2.73691274578731
2001,81,-2.52340790239381,-2.55271450939324
2001,82,-2.37715395396784,-2.54695228075988
2001,83,-2.2430016954862,-2.41822043659297
2001,84,-2.12126730454431,-2.29491458668983
2001,85,-2.02100049991078,-2.19885590723157
2001,86,-1.92574560654264,-2.10340641913367
2001,87,-1.83922575852273,-2.01605368229966
2001,88,-1.75160906605663,-1.90959750639699
2001,89,-1.65654580458981,-1.80709648223829
2001,90,-1.56968872052377,-1.71446515030181
2001,91,-1.49224897560848,-1.61123953438073
2001,92,-1.40412627865568,-1.51872921230864
2001,93,-1.33536712795182,-1.40189542734854
2001,94,-1.26250248186749,-1.32534979049254
2001,95,-1.20025550662352,-1.24736754997846
2001,96,-1.13942726928636,-1.16353488355256
2001,97,-1.06763961253757,-1.0824043498239
2001,98,-1.00704963652827,-1.00419341505007
2001,99,-0.86826271388369,-0.929046744975356
2001,100,-0.850225248358505,-0.857125998706184
2002,0,-5.5722875941262,-5.24572491642887
2002,1,-7.96199060441919,-7.82404601085629
2002,2,-8.26692644678371,-8.37743124904108
2002,3,-8.52067927348184,-8.87386813535497
2002,4,-8.7653688438359,-8.67971212091401
2002,5,-8.91314591991713,-9.02801881518223
2002,6,-9.04461473011023,-9.02801881518223
2002,7,-9.12829860649156,-9.21034037197618
2002,8,-9.21470293386766,-9.21034037197618
2002,9,-9.23559833198715,-9.11503019217186
2002,10,-9.22011014233608,-9.11503019217186
2002,11,-9.16802838207753,-9.02801881518223
2002,12,-9.0601787301838,-9.02801881518223
2002,13,-8.95302761718311,-8.80487526386802
2002,14,-8.78553471705632,-8.56848648580379
2002,15,-8.55156780896107,-8.46840302724681
2002,16,-8.19342974634353,-8.11172808330807
2002,17,-7.85771351868584,-7.79935339826592
2002,18,-7.74569023228189,-7.5810998322459
2002,19,-7.73751985424729,-7.60090245954208
2002,20,-7.74653587949479,-7.46987419713568
2002,21,-7.73974001662055,-7.5810998322459
2002,22,-7.74725367182848,-7.40205160079692
2002,23,-7.73311442636192,-7.52394141840595
2002,24,-7.7189793925855,-7.54263355141811
2002,25,-7.68908707224164,-7.35404238161056
