"Age","Year","log_mx"
32,1954,-6.21074897499695
33,1954,-6.20473815088302
34,1954,-6.17518255104947
35,1954,-6.10759993315153
36,1954,-6.04648423594098
37,1954,-6.01376078665546
38,1954,-5.87949945643052
39,1954,-5.91591689932964
40,1954,-5.70085510046504
41,1954,-5.86415961972262
42,1954,-5.56623155804923
43,1954,-5.63844872775135
44,1954,-5.53579109345277
45,1954,-5.41435872466846
46,1954,-5.3793968290851
47,1954,-5.3168314967798
48,1954,-5.14955319282898
49,1954,-5.17939735327954
50,1954,-4.9441067968552
51,1954,-5.06104066831143
52,1954,-4.79194017226027
53,1954,-4.78298402045157
54,1954,-4.66546911247609
55,1954,-4.61927057251181
56,1954,-4.49347675602161
57,1954,-4.46011298232937
58,1954,-4.28385346280668
59,1954,-4.27811912735614
60,1954,-4.04374785583183
61,1954,-4.17455932900794
62,1954,-3.90015209962655
63,1954,-3.83211288157498
64,1954,-3.73375885572054
65,1954,-3.59119231576601
66,1954,-3.57467954188366
67,1954,-3.44496028805528
68,1954,-3.33068161753328
69,1954,-3.3515290305198
70,1954,-3.04293963268456
71,1954,-3.16644122044913
72,1954,-2.84306057617357
73,1954,-2.81363684316508
74,1954,-2.68307254190847
75,1954,-2.58629830162341
76,1954,-2.50565078457042
77,1954,-2.43358550010579
78,1954,-2.22065379837797
79,1954,-2.31746486804039
80,1954,-2.05190018182098
81,1954,-2.2429431349759
82,1954,-1.93908014331453
83,1954,-1.94222811210093
84,1954,-1.72402938949588
85,1954,-1.70390838444897
86,1954,-1.60383639745409
87,1954,-1.57591062295011
88,1954,-1.45179999095572
89,1954,-1.48467079753837
90,1954,-1.27712384791041
91,1954,-1.59802750091504
92,1954,-1.28536464033542
93,1954,-1.30033884731007
94,1954,-1.20676263509659
95,1954,-1.07279767394427
96,1954,-1.01549151134414
97,1954,-0.96002011376788
98,1954,-0.906401330722061
99,1954,-0.854664027688573
100,1954,-0.80481100358731
0,1955,-2.76690539299535
1,1955,-5.14806855987549
2,1955,-5.71300706181415
3,1955,-6.15949539419712
4,1955,-6.43052199525044
5,1955,-6.68264277581925
6,1955,-6.80720215205957
7,1955,-6.93967171987113
8,1955,-7.05929104476935
9,1955,-7.17615017586982
10,1955,-7.20940700375387
11,1955,-7.28224349487197
12,1955,-7.20753987364394
13,1955,-7.23739051914808
14,1955,-7.09396763930722
15,1955,-7.09625325988292
16,1955,-7.02390191438774
17,1955,-6.91040555122502
18,1955,-6.76355146902842
19,1955,-6.7309183019979
20,1955,-6.64035970825988
21,1955,-6.67011285118438
22,1955,-6.57244092681624
23,1955,-6.55121346304867
24,1955,-6.47329967242995
25,1955,-6.44313783120978
26,1955,-6.40738334694406
27,1955,-6.36564683584823
28,1955,-6.33091817217119
29,1955,-6.40643071758361
30,1955,-6.28314943222709
31,1955,-6.39944998465578
32,1955,-6.2114951861158
33,1955,-6.20542375684678
34,1955,-6.17588203348552
35,1955,-6.10831059023417
36,1955,-6.0472069161733
37,1955,-6.01446783498968
38,1955,-5.88028601533832
39,1955,-5.91656525545174
40,1955,-5.70166709225132
41,1955,-5.86472453703011
42,1955,-5.56702461670155
43,1955,-5.63906653359712
44,1955,-5.53643858801709
45,1955,-5.41503978769748
46,1955,-5.3800291249674
47,1955,-5.31741764546663
48,1955,-5.15023871092724
49,1955,-5.17993950238418
50,1955,-4.94481968415246
51,1955,-5.06153137586737
52,1955,-4.79263307149071
53,1955,-4.78358183233552
54,1955,-4.66611091268166
55,1955,-4.61987410259947
56,1955,-4.49411773016334
57,1955,-4.46069345832255
58,1955,-4.28453162167683
59,1955,-4.27868742743842
60,1955,-4.04449166548846
61,1955,-4.17505386794637
62,1955,-3.9008527292605
63,1955,-3.83278878632027
64,1955,-3.73443267102116
65,1955,-3.59192613707118
66,1955,-3.57532997863364
67,1955,-3.44564097305168
68,1955,-3.33138502389734
69,1955,-3.35208613195674
70,1955,-3.04374184502087
71,1955,-3.1669852118455
72,1955,-2.84384129144185
73,1955,-2.81433153944726
74,1955,-2.68378767782108
75,1955,-2.58700661010218
76,1955,-2.50631837157085
77,1955,-2.43420947235453
78,1955,-2.22138995513318
79,1955,-2.31795403263056
80,1955,-2.05258459411195
81,1955,-2.24327796465634
82,1955,-1.93962904526769
83,1955,-1.94265424350686
84,1955,-1.72457425203081
85,1955,-1.70436575418704
86,1955,-1.60428507534812
87,1955,-1.57627006741205
88,1955,-1.45218220832521
89,1955,-1.48490367507182
90,1955,-1.27748278259496
91,1955,-1.59792102282458
92,1955,-1.28550449108797
93,1955,-1.30037384567176
94,1955,-1.20679949275413
95,1955,-1.07288998258538
96,1955,-1.01555535539602
97,1955,-0.960056970417091
98,1955,-0.906412844573995
99,1955,-0.85465197007594
100,1955,-0.804777287253884
0,1956,-2.84140340597453
1,1956,-5.23046570177962
2,1956,-5.79072619803357
3,1956,-6.22992463464064
4,1956,-6.4963481568033
5,1956,-6.74354047959306
6,1956,-6.86564715699278
7,1956,-6.99574632297263
8,1956,-7.11391730495743
9,1956,-7.22770290116823
10,1956,-7.25953037922987
11,1956,-7.3304131604838
12,1956,-7.25566549046424
13,1956,-7.28041593028196
14,1956,-7.13550991706488
15,1956,-7.130661091404
16,1956,-7.0517782373894
17,1956,-6.9362579392798
18,1956,-6.78931570673551
19,1956,-6.75443638897997
20,1956,-6.66598604575688
21,1956,-6.693421265501
22,1956,-6.59884387840223
23,1956,-6.57685642292614
24,1956,-6.50063851863817
25,1956,-6.47025925448809
26,1956,-6.43483757648917
27,1956,-6.39300577043172
28,1956,-6.35829676702829
29,1956,-6.42860235977331
30,1956,-6.30816637324842
31,1956,-6.41889269691189
32,1956,-6.236282978998
33,1956,-6.22819835534718
34,1956,-6.19911758346795
35,1956,-6.13191734190247
36,1956,-6.07121305527569
37,1956,-6.03795471051801
38,1956,-5.90641408928898
39,1956,-5.93810248112762
40,1956,-5.72864000073815
41,1956,-5.88349007517337
42,1956,-5.5933686004893
43,1956,-5.65958893397366
44,1956,-5.55794719429148
45,1956,-5.43766347806714
46,1956,-5.40103285832759
47,1956,-5.33688845189158
48,1956,-5.17301039069386
49,1956,-5.19794872172915
50,1956,-4.96850051954435
51,1956,-5.07783179937368
52,1956,-4.81564993920889
53,1956,-4.80344006921719
54,1956,-4.68743036258736
55,1956,-4.63992228793651
56,1956,-4.51540973971229
57,1956,-4.47997582805495
58,1956,-4.30705884110566
59,1956,-4.29756533528327
60,1956,-4.06919968610975
61,1956,-4.19148156309645
62,1956,-3.92412638709657
63,1956,-3.85524112777057
64,1956,-3.75681560487319
65,1956,-3.61630236259996
66,1956,-3.59693631903003
67,1956,-3.46825210585678
68,1956,-3.35475091971971
69,1956,-3.37059204092075
70,1956,-3.07038989774718
71,1956,-3.18505562881234
72,1956,-2.8697752501852
73,1956,-2.83740810199637
74,1956,-2.70754320817501
75,1956,-2.6105353453691
76,1956,-2.52849441247872
77,1956,-2.45493670956023
78,1956,-2.24584376011716
79,1956,-2.33420320158602
80,1956,-2.07531954094672
81,1956,-2.25440040515601
82,1956,-1.95786258210991
83,1956,-1.95680956331355
84,1956,-1.7426736066558
85,1956,-1.71955875527135
86,1956,-1.61918934898768
87,1956,-1.58821016673548
88,1956,-1.4648787827285
89,1956,-1.49263944839431
90,1956,-1.28940594802914
91,1956,-1.59438401193585
92,1956,-1.29015008186132
93,1956,-1.30153642837656
94,1956,-1.20802383792674
95,1956,-1.07595630982075
96,1956,-1.01767614011067
97,1956,-0.961281282094975
98,1956,-0.906795314051884
99,1956,-0.854251437844421
100,1956,-0.80365729122515
0,1957,-2.81318746060532
1,1957,-5.1992579801026
2,1957,-5.76129025989221
3,1957,-6.20324972719976
