"epoch","loss_rnn","loss_lstm","loss_cnn","loss_trans"
1,0.468895137310028,0.379241764545441,0.280243247747421,0.55712217092514
2,0.16637647151947,0.207741186022758,0.0290443412959576,0.168012589216232
3,0.0978845655918121,0.138780072331429,0.0174283236265182,0.104178935289383
4,0.057972889393568,0.0826951637864113,0.013195239007473,0.0708198696374893
5,0.0358717069029808,0.0694380775094032,0.0115116629749537,0.062413178384304
6,0.0261168647557497,0.0513082779943943,0.0104569038376212,0.0429873280227184
7,0.0222072806209326,0.0520636476576328,0.0106165567412972,0.0389316082000732
8,0.0185546167194843,0.0420571677386761,0.0105562014505267,0.0337452813982964
9,0.0172857642173767,0.0386473536491394,0.00964193977415562,0.0301358792930841
10,0.0161762516945601,0.0445182621479034,0.00919156707823277,0.0263597033917904
11,0.0156610067933798,0.0396373271942139,0.00889928266406059,0.0247283037751913
12,0.0149327870458364,0.051328856498003,0.00833178870379925,0.021997818723321
13,0.0134959304705262,0.0331351384520531,0.00842022988945246,0.0218211431056261
14,0.0142058255150914,0.0412886589765549,0.00795980170369148,0.0191827956587076
15,0.0124197592958808,0.0373088531196117,0.00882117915898561,0.0190712995827198
16,0.0136260911822319,0.0442171096801758,0.00853579211980104,0.0168953109532595
17,0.0133826481178403,0.0547965653240681,0.00813358277082443,0.0180994309484959
18,0.0132187223061919,0.0396077446639538,0.00943847000598907,0.0154678402468562
19,0.0115965763106942,0.0458047799766064,0.00880450010299683,0.0158072356134653
20,0.0137490937486291,0.0398601703345776,0.00897710863500834,0.0146024795249104
21,0.0112705901265144,0.0402524471282959,0.00854239985346794,0.0145633947104216
22,0.0115643851459026,0.0353683866560459,0.00791174918413162,0.0148998899385333
23,0.0117455683648586,0.0403186939656734,0.00757037103176117,0.0139325559139252
24,0.0116090532392263,0.037127859890461,0.00798089616000652,0.0133751537650824
25,0.0101915970444679,0.0353731773793697,0.00761450361460447,0.013579742051661
26,0.0111459298059344,0.038811482489109,0.00782150216400623,0.013232383877039
27,0.0115860477089882,0.0349008180201054,0.00795084424316883,0.011618978343904
28,0.0105885379016399,0.0399567000567913,0.00690585607662797,0.0123645402491093
29,0.0111085800454021,0.0409799665212631,0.00888842530548573,0.0118819754570723
30,0.00987169332802296,0.0419377982616425,0.00739653268828988,0.0121243195608258
31,0.0105350483208895,0.0408955588936806,0.00727974623441696,0.0112913334742188
32,0.00967546366155148,0.0404751151800156,0.00761923845857382,0.0108844107016921
33,0.0112541755661368,0.0356689468026161,0.00765620404854417,0.0107581950724125
34,0.0110876392573118,0.0357958488166332,0.00734489085152745,0.0108031770214438
35,0.00995941739529371,0.0421160571277142,0.0075304307974875,0.0115341069176793
36,0.0107856756076217,0.0342699363827705,0.00748906750231981,0.0111515149474144
37,0.00999484863132238,0.0318347550928593,0.00690297782421112,0.0111738527193666
38,0.00946984253823757,0.0323250144720078,0.00717367324978113,0.0112197874113917
39,0.00950787868350744,0.0369440503418446,0.00789728295058012,0.0108045404776931
