"epoch","loss_rnn","loss_lstm","loss_cnn","loss_trans"
45,0.0122995525598526,0.0379111506044865,0.00886470172554255,0.0129487039521337
46,0.0118423392996192,0.0403559878468513,0.00968265067785978,0.012682531028986
47,0.0122876148670912,0.0374582521617413,0.0103519344702363,0.0131689757108688
48,0.0108354780822992,0.0371845103800297,0.00961132347583771,0.0139725441113114
49,0.0109217250719666,0.0387333855032921,0.00951143447309732,0.012530667707324
50,0.0112366173416376,0.039133332669735,0.00900667812675238,0.0120331402868032
51,0.0116151245310903,0.0396289750933647,0.00951546709984541,0.0120686767622828
52,0.0109099708497524,0.0422486215829849,0.00951264798641205,0.0118970861658454
53,0.0130386762320995,0.0378510020673275,0.0098107410594821,0.0120253218337893
54,0.0103501128032804,0.0327488854527473,0.00919986702501774,0.0120470002293587
55,0.0114750070497394,0.0346446968615055,0.00954065006226301,0.0120031302794814
56,0.0100501803681254,0.0401402078568935,0.00926684029400349,0.0125294867902994
57,0.0112451370805502,0.0379902832210064,0.00912186410278082,0.0126413218677044
58,0.0118594085797668,0.0403560176491737,0.00926022604107857,0.0125102531164885
59,0.0108110513538122,0.0372618734836578,0.00945604033768177,0.0118021303787827
60,0.0103820683434606,0.0390220582485199,0.00917579140514135,0.0121440077200532
61,0.00995400175452232,0.0357556864619255,0.00942245870828629,0.0118506578728557
62,0.0108791636303067,0.0381374768912792,0.00930300541222095,0.0113780423998833
63,0.0109474640339613,0.0321445651352406,0.00906628277152777,0.0120880613103509
64,0.010531073436141,0.0382455550134182,0.00923470500856638,0.0118021965026855
65,0.0104021225124598,0.0345258787274361,0.00900237541645765,0.0123409824445844
66,0.0105159264057875,0.0389871448278427,0.00904842186719179,0.0117852091789246
67,0.0110579393804073,0.0376356057822704,0.00870368722826242,0.0121360355988145
68,0.0104681793600321,0.0372102744877338,0.00909043941646814,0.0110197467729449
69,0.0111992349848151,0.0347643047571182,0.00932347029447556,0.0115835014730692
70,0.0104880761355162,0.0413418188691139,0.00907333754003048,0.0124109853059053
71,0.0105463284999132,0.0386719703674316,0.00917933508753777,0.0117119960486889
72,0.0105375982820988,0.0390876531600952,0.0100884661078453,0.0123116886243224
73,0.00981021020561457,0.0355013236403465,0.00929928850382566,0.0112250242382288
74,0.0104781473055482,0.0364289209246635,0.00850133039057255,0.0117827979847789
75,0.0107840383425355,0.0401053205132484,0.00837958790361881,0.0112745398655534
76,0.0105281732976437,0.0407076515257359,0.00995910074561834,0.011551920324564
77,0.00953800603747368,0.043578527867794,0.0093700448051095,0.0112628666684031
78,0.00918632093816996,0.0389150194823742,0.00872083939611912,0.0110722575336695
79,0.00925710052251816,0.0381275005638599,0.00844389013946056,0.0113148707896471
80,0.0104497177526355,0.0330758951604366,0.00857622362673283,0.0112012140452862
81,0.0102500692009926,0.0411763079464436,0.00919098127633333,0.0116900084540248
82,0.0106639312580228,0.0385937616229057,0.00972897931933403,0.0109233325347304
83,0.0103000048547983,0.0394670218229294,0.00879609957337379,0.0108511596918106
84,0.0101116048172116,0.0322011038661003,0.00908508151769638,0.0117027256637812
85,0.00889828521758318,0.0385402999818325,0.00900422129780054,0.0108437836170197
86,0.00955695006996393,0.0348771587014198,0.00914587080478668,0.0115840062499046
87,0.0105698490515351,0.0383768156170845,0.00947585608810186,0.0113480966538191
88,0.00915366783738136,0.0467700511217117,0.00849902629852295,0.0115345558151603
89,0.00950344372540712,0.0337889268994331,0.00861298851668835,0.0101979402825236
90,0.0101267909631133,0.0362311415374279,0.00883001741021872,0.0103621743619442
91,0.0100729251280427,0.0392166003584862,0.0087457150220871,0.0107702193781734
92,0.00898752082139254,0.0357159040868282,0.00865984428673983,0.0112737566232681
93,0.00940441060811281,0.0380203127861023,0.00847793743014336,0.0112899225205183
94,0.0120243486016989,0.0395027585327625,0.00856632087379694,0.0108284810557961
95,0.00998098403215408,0.0416386872529984,0.00909158959984779,0.0110263926908374
96,0.0108130984008312,0.0338772349059582,0.00865344982594252,0.0110537707805634
97,0.00943948980420828,0.0383052416145802,0.00891172792762518,0.0115365581586957
98,0.00909370835870504,0.0356696024537086,0.00887976121157408,0.011403095908463
99,0.00989708304405212,0.0425697825849056,0.00871474947780371,0.011426130309701
100,0.00985603779554367,0.0368580184876919,0.00849518552422523,0.0107629029080272
