"epoch","loss_rnn","loss_lstm","loss_cnn","loss_trans"
64,0.0105743752792478,0.0379191599786282,0.00903740338981152,0.0118950633332133
65,0.0100730787962675,0.0355078727006912,0.00885104853659868,0.0128262164071202
66,0.0101110590621829,0.0395828746259212,0.00864748563617468,0.0121496189385653
67,0.0106515949591994,0.0372781418263912,0.00806427095085382,0.0116448234766722
68,0.0105044264346361,0.0385171920061111,0.0091842133551836,0.0123187061399221
69,0.0104747107252479,0.035548347979784,0.00878787413239479,0.0115174278616905
70,0.00942766200751066,0.0408864319324493,0.0085471672937274,0.0115297483280301
71,0.0102052744477987,0.0379272624850273,0.00871709920465946,0.0119986515492201
72,0.0109604988247156,0.0389533862471581,0.00939685851335526,0.011816143989563
73,0.00939871184527874,0.0344933122396469,0.00961189530789852,0.0116849346086383
74,0.0108804134652019,0.0353260524570942,0.00842698477208614,0.0114816082641482
75,0.0109184496104717,0.0390520878136158,0.00916073471307755,0.0120613714680076
76,0.0105116656050086,0.0398544147610664,0.00948314089328051,0.0115534523501992
77,0.00920451059937477,0.0431366041302681,0.0099291680380702,0.0113310981541872
78,0.00898957438766956,0.0394355952739716,0.00881332159042358,0.0115951504558325
79,0.00907996110618114,0.037152323871851,0.00837063323706388,0.0123150479048491
80,0.0104972124099731,0.0324021838605404,0.00860181637108326,0.01181226875633
81,0.00924117770045996,0.0421504303812981,0.00916816294193268,0.011207870207727
82,0.0101375607773662,0.0378514640033245,0.00924340635538101,0.0112804407253861
83,0.0104878833517432,0.0387146435678005,0.00873918924480677,0.011753554455936
84,0.0105421179905534,0.0308823082596064,0.00860064662992954,0.0115655511617661
85,0.00825065746903419,0.0393221043050289,0.00877325423061848,0.0113911237567663
86,0.00897998362779617,0.0327973291277885,0.00879417732357979,0.0118600279092789
87,0.0103553151711822,0.0385179631412029,0.00809790007770061,0.0115126706659794
88,0.00889991968870163,0.0452797040343285,0.00867004971951246,0.011917045339942
89,0.00869038701057434,0.0331795550882816,0.00853656698018312,0.0109374858438969
90,0.009797478094697,0.0359462425112724,0.00845927745103836,0.01145707257092
91,0.0107276421040297,0.0396307110786438,0.00892599578946829,0.0109261414036155
92,0.00852762069553137,0.0347510650753975,0.00830959249287844,0.0107746189460158
93,0.00950978510081768,0.0377922058105469,0.00810838863253593,0.0112795615568757
94,0.0119962925091386,0.0395745001733303,0.00897292606532574,0.0114939175546169
95,0.0108068119734526,0.0404676534235477,0.00865550711750984,0.0119491657242179
96,0.0103799682110548,0.0329021848738194,0.00827130116522312,0.0122072603553534
97,0.00955178309231997,0.0385802164673805,0.00875516515225172,0.0108998157083988
98,0.00983753707259893,0.0352817811071873,0.00807079672813416,0.0104791224002838
99,0.0102710220962763,0.042582094669342,0.00818367023020983,0.0119525445625186
100,0.010024182498455,0.0361228808760643,0.00857102684676647,0.0105748996138573
