"year","age","pred","actual"
1951,0,-3.58897012442561,-3.46701672269945
1951,1,-6.21075360383829,-5.96774802049067
1951,2,-6.51907583539679,-6.57128304236092
1951,3,-6.77857436942796,-6.85896511481271
1951,4,-7.09278493710597,-7.07027420847991
1951,5,-7.17422493745422,-7.25024558792891
1951,6,-7.38656976273398,-7.38579107992514
1951,7,-7.53484418594278,-7.48757377423508
1951,8,-7.59710611236373,-7.60090245954208
1951,9,-7.79724865765309,-7.68428406848113
1951,10,-7.79507145534138,-7.64172445406234
1951,11,-7.81185080512533,-7.75172534927667
1951,12,-7.74537453304548,-7.70626297519991
1951,13,-7.63896173348894,-7.5810998322459
1951,14,-7.55207058107471,-7.52394141840595
1951,15,-7.34967480146433,-7.38579107992514
1951,16,-7.21291208180047,-7.20886037176606
1951,17,-7.0994616051115,-7.22246602382184
1951,18,-6.96720678326279,-7.05857816871672
1951,19,-6.87070644254409,-6.89780494812897
1951,20,-6.81947744667713,-6.83079423784601
1951,21,-6.76000712408673,-6.77672701657573
1951,22,-6.76429092755865,-6.70074110959781
1951,23,-6.74709697465626,-6.75933527386386
1951,24,-6.66944656971942,-6.70074110959781
1951,25,-6.65350414370712,-6.63012354238386
1951,26,-6.60419795733876,-6.57128304236092
1951,27,-6.62472202649855,-6.6076506865318
1951,28,-6.57483016499081,-6.60027057923418
1951,29,-6.57397137487061,-6.52249287819149
1951,30,-6.51616803979261,-6.50229017087397
1951,31,-6.61062109003505,-6.45033043194326
1951,32,-6.49814102188595,-6.4377516497364
1951,33,-6.45782462019734,-6.34813949104671
1951,34,-6.40248103495437,-6.27117844991059
1951,35,-6.36519791026876,-6.23481080573971
1951,36,-6.29511354776213,-6.18504929618065
1951,37,-6.24677362533164,-6.13764705728606
1951,38,-6.16245298366825,-6.06618809330392
1951,39,-6.09034362578585,-6.03228654162824
1951,40,-5.99884882095827,-5.90712339867423
1951,41,-5.87618060647893,-5.86043628470158
1951,42,-5.79740658564511,-5.69284253461787
1951,43,-5.73017406661551,-5.66360068502337
1951,44,-5.62396299484307,-5.58599943899982
1951,45,-5.43988149693392,-5.41935569492509
1951,46,-5.3371819034862,-5.34540897408189
1951,47,-5.24147462878942,-5.25334400090531
1951,48,-5.16754973871478,-5.12941883008622
1951,49,-5.07023509982118,-4.99673238892726
1951,50,-4.97599584494326,-4.90762754402203
1951,51,-4.8612664191052,-4.8208417224636
1951,52,-4.7758937631175,-4.73300355749798
1951,53,-4.6749579836602,-4.60917820738563
1951,54,-4.59522532709996,-4.53938244545009
1951,55,-4.51725771719194,-4.48916651023178
1951,56,-4.42208486391399,-4.34588758805801
1951,57,-4.28288804807238,-4.26442139259962
1951,58,-4.17376417858989,-4.14584840508922
1951,59,-4.07463115809018,-4.08281132640843
1951,60,-3.99911215046695,-3.98566954559644
1951,61,-3.87569554948996,-3.89565765134188
1951,62,-3.78523789558637,-3.74862945851971
1951,63,-3.69907390644915,-3.68448910581264
1951,64,-3.6343646639992,-3.56843330103807
1951,65,-3.50477396373988,-3.47376807449699
1951,66,-3.43421368658851,-3.42928826182868
1951,67,-3.33863644877984,-3.30225743380725
1951,68,-3.26013868710765,-3.22037695099447
1951,69,-3.1407192689359,-3.09378621402938
1951,70,-3.05524328373255,-3.04387264888193
1951,71,-2.96458011473613,-2.96133084683666
1951,72,-2.85700811287223,-2.79737333906241
1951,73,-2.72715144349763,-2.72159147166888
1951,74,-2.63257019642746,-2.58627514417629
1951,75,-2.53733824684152,-2.50702956687577
1951,76,-2.44425991821102,-2.38488033572088
1951,77,-2.32036718821332,-2.32044361129536
1951,78,-2.21847857904535,-2.20075078711278
1951,79,-2.12037041858091,-2.11535891686664
1951,80,-2.05581438348807,-2.03745542501278
1951,81,-1.95846082642429,-1.9668988794938
1951,82,-1.85169502111024,-1.85802748507979
1951,83,-1.74492549994611,-1.7443416748989
1951,84,-1.66836555409016,-1.63214374996974
1951,85,-1.59138828968687,-1.58694283460673
1951,86,-1.5012277608723,-1.46815538760021
1951,87,-1.43955694044855,-1.39082460720642
1951,88,-1.37810878519491,-1.32215592000366
1951,89,-1.32657937714079,-1.25221811695393
1951,90,-1.25519132292565,-1.18839477436262
1951,91,-1.20222902591412,-1.12245426315368
1951,92,-1.15835855654219,-1.06932536804322
1951,93,-1.11530900420311,-0.969691508601271
1951,94,-1.03993612953011,-0.874621096702763
1951,95,-0.966065887462165,-0.827387395768422
1951,96,-0.90901844204063,-0.767784523574931
1951,97,-0.861092551059333,-0.711127868595895
1951,98,-0.814917111299899,-0.657394010854127
1951,99,-0.807690926234604,-0.606584237435086
1951,100,-0.791613872115597,-0.558651253248595
1952,0,-3.60813590746419,-3.51795594227235
1952,1,-6.20152428974576,-6.13302811142977
1952,2,-6.54100020836713,-6.68461172766793
1952,3,-6.8247366607948,-7.03558865049202
1952,4,-7.14376282725797,-7.23625934595417
1952,5,-7.35391515807378,-7.3697907385787
1952,6,-7.54299161599307,-7.48757377423508
1952,7,-7.65898673539965,-7.5616817463888
1952,8,-7.73943288876905,-7.79935339826592
1952,9,-7.82837404708845,-7.82404601085629
1952,10,-7.82108898009113,-7.87533930524384
1952,11,-7.90545135360925,-7.902007552326
1952,12,-7.8279713061068,-7.72873583105197
1952,13,-7.7271434292191,-7.79935339826592
1952,14,-7.64620935615085,-7.5810998322459
1952,15,-7.51430039419412,-7.46987419713568
1952,16,-7.37361516601988,-7.41858090274813
1952,17,-7.2666359851609,-7.20886037176606
1952,18,-7.1681342304227,-7.14347761250321
1952,19,-7.0207453228712,-7.04701734631564
1952,20,-6.9634932198607,-6.91780561483564
1952,21,-6.90101105786391,-6.87819647674059
1952,22,-6.86853953027875,-6.83079423784601
1952,23,-6.89366610851339,-6.82157758274108
1952,24,-6.82662617056001,-6.78553764625789
1952,25,-6.76311428933938,-6.82157758274108
1952,26,-6.73397230634238,-6.76799333660698
1952,27,-6.74638696145654,-6.79442659367513
1952,28,-6.71691626864485,-6.70074110959781
1952,29,-6.65268808586284,-6.68461172766793
1952,30,-6.63138511735956,-6.69264389936519
1952,31,-6.59208628692336,-6.53619172254965
1952,32,-6.55182748091098,-6.52249287819149
1952,33,-6.48138911222566,-6.52931884326189
1952,34,-6.44439239383076,-6.42532912973784
1952,35,-6.41050970071943,-6.31996861408002
1952,36,-6.33937875474631,-6.3367757323964
1952,37,-6.25811968771345,-6.21460809842219
1952,38,-6.1786010676907,-6.14228743684257
1952,39,-6.10231280764245,-6.10127941311519
1952,40,-6.00408359621581,-6.05333995082607
1952,41,-5.89091981165217,-5.91450350597185
1952,42,-5.79980966876643,-5.82256601064617
1952,43,-5.72966520953064,-5.72910028264049
1952,44,-5.62326277147913,-5.64645740803693
1952,45,-5.43906479596173,-5.54421790498486
1952,46,-5.33912214889671,-5.41485118280399
1952,47,-5.2511817333164,-5.30836770240154
1952,48,-5.15017874699372,-5.18142361507654
1952,49,-5.05004403692774,-5.11266801966141
1952,50,-4.93328557829987,-5.01917162511854
1952,51,-4.86734410279678,-4.90088443013714
1952,52,-4.76859397563718,-4.76416591747855
1952,53,-4.66709317259189,-4.72960026436627
1952,54,-4.59425263188311,-4.61219480092506
1952,55,-4.50221431252282,-4.57076875927076
1952,56,-4.40371620217603,-4.3949092605049
1952,57,-4.29092728971844,-4.32753844938981
1952,58,-4.18262976812661,-4.20908223969252
1952,59,-4.10288226603072,-4.1547317122372
1952,60,-4.01848644986189,-4.10560775450081
1952,61,-3.92670087976562,-4.00633368489939
1952,62,-3.8151925064122,-3.85139838361171
1952,63,-3.73712278208567,-3.74947907624287
1952,64,-3.6463644301603,-3.6737938166959
1952,65,-3.55054409000607,-3.58704514823267
1952,66,-3.46133882049644,-3.54322188169157
1952,67,-3.385233065854,-3.41155079374165
1952,68,-3.28206205965683,-3.31099111377601
1952,69,-3.18395918713288,-3.19345177252804
1952,70,-3.10572653707211,-3.14841736121964
1952,71,-3.01652241090096,-3.07672543276352
1952,72,-2.89934850951545,-2.91895643475194
1952,73,-2.78105856685043,-2.82683373709218
1952,74,-2.68214449567075,-2.72861011506757
1952,75,-2.5911067404029,-2.64380859904075
1952,76,-2.49513905250131,-2.52647892569896
1952,77,-2.38365897677541,-2.46604564214708
1952,78,-2.27053306529911,-2.32718520986228
1952,79,-2.1770311297596,-2.21155679464648
1952,80,-2.09640289973631,-2.18107567559685
1952,81,-2.01738620530886,-2.10849966927985
1952,82,-1.91643799204552,-1.95686998929166
1952,83,-1.81344634707332,-1.89060790127066
1952,84,-1.72702081925745,-1.75042560573508
1952,85,-1.65240083297739,-1.69243915893751
