"Age","Year","log_mx"
85,1952,-1.56821052407844
86,1952,-1.48349582083636
87,1952,-1.4029996422924
88,1952,-1.32488892384735
89,1952,-1.23929840534735
90,1952,-1.16275101012419
91,1952,-1.09573427663252
92,1952,-1.02065317206394
93,1952,-0.965641805509633
94,1952,-0.89226229168914
95,1952,-0.821996007355933
96,1952,-0.763124005791161
97,1952,-0.707358405227215
98,1952,-0.654681787129874
99,1952,-0.60502629202052
100,1952,-0.558337484552813
0,1953,-2.68979354998368
1,1953,-5.0092653662875
2,1953,-5.92156353808337
3,1953,-6.37151875079621
4,1953,-6.621349259063
5,1953,-6.85235177656962
6,1953,-6.99612885764939
7,1953,-7.1173191622929
8,1953,-7.23159085959958
9,1953,-7.32042917266974
10,1953,-7.34474499345144
11,1953,-7.39051310703913
12,1953,-7.34615986939981
13,1953,-7.29208110746567
14,1953,-7.20317330520022
15,1953,-7.09173812294888
16,1953,-6.97362539163539
17,1953,-6.89762068172861
18,1953,-6.82566357304293
19,1953,-6.76847980490125
20,1953,-6.78006632744532
21,1953,-6.75262164845211
22,1953,-6.73244171107045
23,1953,-6.67926123210549
24,1953,-6.66010723251205
25,1953,-6.64927206288074
26,1953,-6.63243751255954
27,1953,-6.62206680886921
28,1953,-6.58994816443363
29,1953,-6.56909290620265
30,1953,-6.51628353199104
31,1953,-6.47595232380409
32,1953,-6.43241240262966
33,1953,-6.37606334279398
34,1953,-6.30991573548519
35,1953,-6.25067965473283
36,1953,-6.17277958333807
37,1953,-6.10502499295082
38,1953,-6.03179007405914
39,1953,-5.95063886278652
40,1953,-5.85481814271186
41,1953,-5.7862010113382
42,1953,-5.69533663171566
43,1953,-5.61188367353822
44,1953,-5.530790711939
45,1953,-5.42373935515645
46,1953,-5.33949764408458
47,1953,-5.25208586305866
48,1953,-5.15142201448091
49,1953,-5.06038050026761
50,1953,-4.96273142401486
51,1953,-4.87574578045563
52,1953,-4.79415554174324
53,1953,-4.71240138075416
54,1953,-4.62052012368394
55,1953,-4.54306183625348
56,1953,-4.450824734847
57,1953,-4.36168117121767
58,1953,-4.27681292639476
59,1953,-4.18658356285829
60,1953,-4.09437081638716
61,1953,-4.01924047307744
62,1953,-3.91696387007147
63,1953,-3.83081237408158
64,1953,-3.74550112834127
65,1953,-3.64255542284147
66,1953,-3.55404530139495
67,1953,-3.45571873801116
68,1953,-3.35874747913231
69,1953,-3.2549522454176
70,1953,-3.14219048145596
71,1953,-3.04770754428435
72,1953,-2.93410313634568
73,1953,-2.82416561965691
74,1953,-2.71642884014602
75,1953,-2.60827407932686
76,1953,-2.49896184232342
77,1953,-2.39784858684257
78,1953,-2.28925056159792
79,1953,-2.18668381863995
80,1953,-2.07568400399274
81,1953,-1.97875924407497
82,1953,-1.87723778037002
83,1953,-1.78331162282435
84,1953,-1.68570747327722
85,1953,-1.59273221044664
86,1953,-1.50697724148563
87,1953,-1.42545610803507
88,1953,-1.34620145649079
89,1953,-1.25990556872273
90,1953,-1.18218671060421
91,1953,-1.1140397859526
92,1953,-1.03799785789099
93,1953,-0.98134812863532
94,1953,-0.907818706246954
95,1953,-0.836415393781873
96,1953,-0.776432898461322
97,1953,-0.719565867474004
98,1953,-0.665805252753452
99,1953,-0.615093370672459
100,1953,-0.567383876859335
0,1954,-2.8733446431773
1,1954,-5.24641615343691
2,1954,-6.11258606225935
3,1954,-6.53885266107507
4,1954,-6.78341811808207
5,1954,-7.00061814032856
6,1954,-7.13292916673743
7,1954,-7.25079227984934
8,1954,-7.35923421684571
9,1954,-7.44158143491461
10,1954,-7.46770550030783
11,1954,-7.49912920352674
12,1954,-7.45361302878317
13,1954,-7.39360142502389
14,1954,-7.2852092971778
15,1954,-7.16560702874222
16,1954,-7.03476959698735
17,1954,-6.95255761737489
18,1954,-6.87508548169247
19,1954,-6.82201180303346
20,1954,-6.82975794036754
21,1954,-6.80151240875417
22,1954,-6.78268437374875
23,1954,-6.73348623006205
24,1954,-6.71671967469283
25,1954,-6.70512890751805
26,1954,-6.68931709277154
27,1954,-6.67760675996235
28,1954,-6.64491555922599
29,1954,-6.62327359681783
30,1954,-6.57046096799807
31,1954,-6.53103052506799
32,1954,-6.48754944227179
33,1954,-6.43128370977457
34,1954,-6.36786606186375
35,1954,-6.30921191325044
36,1954,-6.23369433283831
37,1954,-6.16632845020513
38,1954,-6.09217204723989
39,1954,-6.01350604275414
40,1954,-5.91760431374737
41,1954,-5.8477543336673
42,1954,-5.75823697814872
43,1954,-5.67348177912866
44,1954,-5.5905927066294
45,1954,-5.48496976711563
46,1954,-5.39866575248383
47,1954,-5.31008006711578
48,1954,-5.20914666323529
49,1954,-5.11730851707414
50,1954,-5.01904059021447
51,1954,-4.93142381477148
52,1954,-4.84797052366392
53,1954,-4.76499620826618
54,1954,-4.67236000854445
55,1954,-4.59261940158653
56,1954,-4.50015039875268
57,1954,-4.41079030280161
58,1954,-4.32514138183288
59,1954,-4.23457064858053
60,1954,-4.14176195651391
61,1954,-4.06408574728235
62,1954,-3.962866783358
63,1954,-3.87642549093417
64,1954,-3.78979876087992
65,1954,-3.68779084693218
66,1954,-3.59888615907087
67,1954,-3.50062078570332
68,1954,-3.40420040113906
69,1954,-3.30119380457924
70,1954,-3.18985026639137
71,1954,-3.09510425341486
72,1954,-2.98252175525396
73,1954,-2.87366314712629
74,1954,-2.76635541955458
75,1954,-2.65879922267057
76,1954,-2.54956795605114
77,1954,-2.44842000431905
78,1954,-2.33974964645076
79,1954,-2.23650313655443
80,1954,-2.12595558363215
81,1954,-2.02845200582575
82,1954,-1.92656549483824
83,1954,-1.83101952988908
84,1954,-1.73276226017506
85,1954,-1.63850822175277
86,1954,-1.55081133025853
87,1954,-1.46737685582935
88,1954,-1.38598676002166
89,1954,-1.29837411976339
90,1954,-1.21846842596247
91,1954,-1.14821170989852
92,1954,-1.07037615857545
93,1954,-1.01066800550608
94,1954,-0.936858740361596
95,1954,-0.863332873524091
96,1954,-0.801277357043551
97,1954,-0.742354223928668
98,1954,-0.686570051735973
99,1954,-0.63388615267249
100,1954,-0.584271286244032
0,1955,-2.91265647631168
1,1955,-5.29720763612379
2,1955,-6.15349808007769
3,1955,-6.57469119869503
4,1955,-6.81812901972358
5,1955,-7.0323729092603
6,1955,-7.16222820729355
7,1955,-7.27937872318786
8,1955,-7.38657207832866
9,1955,-7.46752907398532
10,1955,-7.49404041797872
11,1955,-7.52239192447564
12,1955,-7.47662667908589
13,1955,-7.41534441611241
14,1955,-7.30277925642742
15,1955,-7.18142781219734
16,1955,-7.04786508313296
17,1955,-6.96432366904728
18,1955,-6.88567035913563
19,1955,-6.83347695391493
20,1955,-6.84040058139673
21,1955,-6.81198352814314
22,1955,-6.79344503519222
23,1955,-6.74509980334179
24,1955,-6.72884457594848
25,1955,-6.71709197958474
26,1955,-6.70149920799157
27,1955,-6.68950196173792
28,1955,-6.65668813444912
29,1955,-6.63487768062638
30,1955,-6.58206435475485
31,1955,-6.54282683213298
32,1955,-6.4993583509752
33,1955,-6.4431104650098
34,1955,-6.38027750284751
35,1955,-6.32174798884545
36,1955,-6.24674067555472
37,1955,-6.1794580439341
38,1955,-6.10510428323317
39,1955,-6.02697054490183
40,1955,-5.93105146590511
41,1955,-5.86093744194612
42,1955,-5.77170858368398
43,1955,-5.68667447880825
44,1955,-5.60340072643177
45,1955,-5.49808371645697
46,1955,-5.41133801045734
47,1955,-5.32250090554822
48,1955,-5.22150976998714
49,1955,-5.12950100614316
50,1955,-5.03110053770407
51,1955,-4.94334859035408
52,1955,-4.85949628225564
53,1955,-4.77626064176483
54,1955,-4.68346275311482
55,1955,-4.60323333313562
56,1955,-4.51071466309436
57,1955,-4.42130819159546
58,1955,-4.33549207025848
59,1955,-4.24484822456057
60,1955,-4.15191189656763
61,1955,-4.07369042958489
62,1955,-3.97269798423021
63,1955,-3.88619462500605
64,1955,-3.7992861526917
65,1955,-3.69747908911411
66,1955,-3.60848989546866
67,1955,-3.51023762739875
68,1955,-3.4139352256738
69,1955,-3.31109753452172
70,1955,-3.2000577431217
71,1955,-3.10525538620322
72,1955,-2.99289175433161
73,1955,-2.88426422013863
74,1955,-2.77704838424648
75,1955,-2.66962038406852
76,1955,-2.56040645918304
77,1955,-2.45925107642335
78,1955,-2.35056522680298
79,1955,-2.24717312864571
80,1955,-2.13672243833075
81,1955,-2.03909489290391
82,1955,-1.93713019835667
83,1955,-1.84123731311819
84,1955,-1.74284016218325
85,1955,-1.64831224354699
86,1955,-1.56019944314554
87,1955,-1.47635518122901
88,1955,-1.39450772923189
89,1955,-1.3066130751034
90,1955,-1.2262390184181
91,1955,-1.15553044033303
92,1955,-1.07731074191972
93,1955,-1.01694755463329
94,1955,-0.943078354505365
95,1955,-0.869097892155212
96,1955,-0.806598388877821
97,1955,-0.74723489257937
98,1955,-0.691017327415277
99,1955,-0.637911074002359
100,1955,-0.587888126701107
0,1956,-2.86961224996686
1,1956,-5.2415938449864
2,1956,-6.10870174231404
3,1956,-6.53545003382979
4,1956,-6.78012255226166
5,1956,-6.99760323935575
6,1956,-7.13014742059829
7,1956,-7.24807819000614
8,1956,-7.35663867142207
9,1956,-7.43911788172533
10,1956,-7.4652051776295
11,1956,-7.49692056519056
12,1956,-7.45142803802367
13,1956,-7.39153707478013
14,1956,-7.28354114814016
15,1956,-7.16410495213974
16,1956,-7.03352626896928
17,1956,-6.95144051018669
18,1956,-6.87408051902469
19,1956,-6.82092326434435
20,1956,-6.82874749343715
21,1956,-6.80051824664578
22,1956,-6.78166272157663
23,1956,-6.73238359966804
24,1956,-6.71556849715885
25,1956,-6.70399309457325
26,1956,-6.68816048315782
27,1956,-6.67647739084358
28,1956,-6.64379783267068
29,1956,-6.62217186738506
30,1956,-6.56935930474565
31,1956,-6.52991054533447
32,1956,-6.48642826609777
33,1956,-6.43016083919281
34,1956,-6.36668767931667
35,1956,-6.30802169748827
36,1956,-6.23245567065714
37,1956,-6.16508188390224
38,1956,-6.09094421872189
39,1956,-6.01222767915746
40,1956,-5.91632759741512
41,1956,-5.84650268651912
42,1956,-5.75695794013333
43,1956,-5.67222922134171
44,1956,-5.58937667160029
45,1956,-5.48372468614176
46,1956,-5.39746260712402
47,1956,-5.30890079234437
48,1956,-5.20797286969727
49,1956,-5.11615092253348
50,1956,-5.01789557960215
51,1956,-4.93029163781935
52,1956,-4.84687623068181
53,1956,-4.76392672633777
54,1956,-4.67130587788842
55,1956,-4.59161168042749
56,1956,-4.49914739315975
57,1956,-4.40979170025391
58,1956,-4.3241586538316
59,1956,-4.23359486211245
60,1956,-4.14079828821552
61,1956,-4.06317384752708
62,1956,-3.96193337719348
63,1956,-3.87549797759341
64,1956,-3.78889799706507
65,1956,-3.68687101373037
66,1956,-3.59797434912287
67,1956,-3.49970773149577
68,1956,-3.40327614525728
69,1956,-3.30025351226906
70,1956,-3.1888811353739
